platform,title,url,cover_url,author,published_at,like_count,comment_count,collect_count,share_count,hot_score,recent_hot_score,case_type,built_thing,tool_stack,target_audience,hook,content_value,evidence_level,monetization_signal,risk_flag,primary_category,category_label,product_forms,tools,motives,audience,confidence,description,source,keyword
douyin,上线72小时被禁！带你看Claude Fable 5恐怖能力 一句话手搓神作游戏、20分钟复刻《我的世界》、10分钟搞定工业CAD……带你盘点Fable 5留下的5个恐怖神迹！ 真正让它与众不同的是极其强大的“长程任务”能力。潘多拉魔盒已经打开，大模型军备竞赛进入关键时期！你觉得AI的进化速度可怕吗？评论区聊聊你的看法👇 #Token思维 #AGI #Fable5 #Claude #人工智能,https://www.iesdouyin.com/share/video/7652355859451776282/?region=US&mid=7652355942725798707&u_code=0&did=MS4wLjABAAAA9cGoXCGnKoXMcCUgMsb13lMgtFbeHlEi3UfpolvJBJc&iid=MS4wLjABAAAABiEDSOnfWFe09wFZzRLpMFxGVH4iYvfFvQ-7usUiPV4&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=ODr4s56FNS6yqPN0WDmjI7oZy1ihX3wgR6sw9jAU3SE-&share_version=320900&ts=1782807559&from_aid=615883&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,https://p11-sign.douyinpic.com/tos-cn-i-dy/f72ec774a9a14dbb88968d7819c7c075~noop.webp?biz_tag=aweme_video&card_type=153&column_n=0&from=327834062_large&l=202606301619185F4F8E5A4BC12D31388B&lk3s=138a59ce&s=PackSourceEnum_SEARCH_SIN&sc=cover&se=false&x-expires=1784016000&x-signature=BBpiZ%2BXdh5uyWmV%2BgdHt0ZgxDG8%3D,Token思维,2026-06-17,17396,1066,,8570,106280.0,8175.38,真案例,游戏/互动,Fabel5、Claude,,几小时上线、完整流程,可复刻、有结果,强,,,creative_game_visual,创意可视化/小游戏,小游戏/互动,Fabel5、Claude,快速原型、表达创意,,0.7,keyword=Fabel5; 上线72小时被禁！带你看Claude Fable 5恐怖能力 一句话手搓神作游戏、20分钟复刻《我的世界》、10分钟搞定工业CAD……带你盘点Fable 5留下的5个恐怖神迹！ 真正让它与众不同的是极其强大的“长程任务”能力。潘多拉魔盒已经打开，大模型军备竞赛进入关键时期！你觉得AI的进化速度可怕吗？评论区聊聊你的看法👇 #Token思维 #AGI #Fable5 #Claude #人工智能,tikhub:douyin_keyword_search,Fabel5
douyin,这个信号意义深远，作为全球最顶尖的AI大模型之一，Fable 5的禁令如果解除，意味着美国政府的态度在松动，对AI行业的安全担忧正在通过合作的方式得到缓解而不是用禁令一刀切。行业最大的不确定性正在消退，全球AI应用的发展环境可能迎来边际改善。 对于A股来说，AI大模型、AI应用、智能体这些方向，在情绪上无疑是强心针，拿着这些方向的，踏实过周末就行了，下周市场自然会给出正反馈。,https://www.iesdouyin.com/share/note/7656190423324561658/?region=US&mid=7556611314157406244&u_code=0&did=MS4wLjABAAAA9cGoXCGnKoXMcCUgMsb13lMgtFbeHlEi3UfpolvJBJc&iid=MS4wLjABAAAABiEDSOnfWFe09wFZzRLpMFxGVH4iYvfFvQ-7usUiPV4&with_sec_did=1&video_share_track_ver=&titleType=title&schema_type=37&share_sign=KrvemnhXzRZ4d29ujgxgA8hLWpwT22KoAZq7VN8Ct2c-&share_version=320900&ts=1782807559&from_aid=615883&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,https://p11-sign.douyinpic.com/tos-cn-i-0813c000-ce/ocBEIQ0IEdkAo6QCbAwDfEt9CMAFAAEwAIAqIf~noop.webp?biz_tag=aweme_images&card_type=303&column_n=0&from=327834062_large&l=202606301619185F4F8E5A4BC12D31388B&lk3s=138a59ce&s=PackSourceEnum_SEARCH_SIN&sc=cover&se=false&x-expires=1784016000&x-signature=T62UagItfu40k1vNL%2Ftdgk79d%2BM%3D,木子℡李,2026-06-28,3,4,,1,34.0,17.0,失败复盘,AI agent、App/软件,Fabel5,,,,中,,疑似商业推广,learning_tutorial,教程/课程/方法论,App/软件,Fabel5,,,0.7,keyword=Fabel5; 这个信号意义深远，作为全球最顶尖的AI大模型之一，Fable 5的禁令如果解除，意味着美国政府的态度在松动，对AI行业的安全担忧正在通过合作的方式得到缓解而不是用禁令一刀切。行业最大的不确定性正在消退，全球AI应用的发展环境可能迎来边际改善。 对于A股来说，AI大模型、AI应用、智能体这些方向，在情绪上无疑是强心针，拿着这些方向的，踏实过周末就行了，下周市场自然会给出正反馈。,tikhub:douyin_keyword_search,Fabel5
douyin,GPT5.6 Pro vs Fable5游戏界面、3D效果 内测来啦~ Fable 5 和 GPT-5.6 Pro 各自一次性 做一个 3D第一人称射击游戏原型。 画面里包括低多边形森林、第一人称枪械、瞄准镜、子弹、移动和射击逻辑。实测的是：3D 场景、游戏交互、UI 完整度和模型一次性生成复杂 demo 的能力~ 这样看来Fable 5 还是略胜一筹啊 ~ 期待两家尽快上线（ #AI #游戏,https://www.iesdouyin.com/share/video/7654736591230897418/?region=US&mid=7654604370331454258&u_code=0&did=MS4wLjABAAAA9cGoXCGnKoXMcCUgMsb13lMgtFbeHlEi3UfpolvJBJc&iid=MS4wLjABAAAABiEDSOnfWFe09wFZzRLpMFxGVH4iYvfFvQ-7usUiPV4&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=kY2JeRwyqcMKth161Fl.KNa81Ks6ZR8hO.hxrA6pAp8-&share_version=320900&ts=1782807559&from_aid=615883&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,https://p5-ex-gddgtc-sign.douyinpic.com/tos-cn-i-dy/206631c48f2747e0ae1970a040761ae9~noop.webp?biz_tag=aweme_video&card_type=153&column_n=0&from=327834062_large&l=202606301619185F4F8E5A4BC12D31388B&lk3s=138a59ce&s=PackSourceEnum_SEARCH_SIN&sc=cover&se=false&x-expires=1784016000&x-signature=LS5g3pX6luoT6fpV4v%2BB0mwGKSU%3D,博文系统思维,2026-06-24,212,37,,111,1414.0,235.67,真案例,3D建模/渲染、创意实验/好玩项目、游戏/互动、设计系统/视觉,Fabel5,设计/创作者,完整流程,有结果,强,,,creative_game_visual,创意可视化/小游戏,3D建模/渲染、小游戏/互动,Fabel5,快速原型、表达创意,设计/创作者,0.65,keyword=Fabel5; GPT5.6 Pro vs Fable5游戏界面、3D效果 内测来啦~ Fable 5 和 GPT-5.6 Pro 各自一次性 做一个 3D第一人称射击游戏原型。 画面里包括低多边形森林、第一人称枪械、瞄准镜、子弹、移动和射击逻辑。实测的是：3D 场景、游戏交互、UI 完整度和模型一次性生成复杂 demo 的能力~ 这样看来Fable 5 还是略胜一筹啊 ~ 期待两家尽快上线（ #AI #游戏,tikhub:douyin_keyword_search,Fabel5
douyin,Fable 5 疑似回归！AI 油门踩到底，刹车还在现场焊接 紧急叫停又偷偷上线？Anthropic 最强模型暴露 AI 致命短板，全网疯等 Fable 5 回归，可所有人都忽略了最恐怖的真相，AI 行业最大悖论：所有人都想减速，却没人敢松开油门，Fable 5 即将回归，我们真的准备好了安全护栏吗？#Fable #Fable5 #AI #Claude #Anthropic,https://www.iesdouyin.com/share/video/7653832148922699050/?region=US&mid=7653832257840466734&u_code=0&did=MS4wLjABAAAA9cGoXCGnKoXMcCUgMsb13lMgtFbeHlEi3UfpolvJBJc&iid=MS4wLjABAAAABiEDSOnfWFe09wFZzRLpMFxGVH4iYvfFvQ-7usUiPV4&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=oqaSiWXWI57IoAc063KWl2OGZVglCYv0Rb5XYIFyYo8-&share_version=320900&ts=1782807559&from_aid=615883&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,https://p5-ex-gddgtc-sign.douyinpic.com/tos-cn-i-dy/0fd44f2d52ec4ba4b5374b6db718d1ad~noop.webp?biz_tag=aweme_video&card_type=153&column_n=0&from=327834062_large&l=202606301619185F4F8E5A4BC12D31388B&lk3s=138a59ce&s=PackSourceEnum_SEARCH_SIN&sc=cover&se=false&x-expires=1784016000&x-signature=7HrpCtzZ8NSH%2FqWvpDunZpFtq6A%3D,拿幸·AI启示录,2026-06-21,653,49,,76,2214.0,246.0,失败复盘,,Fabel5、Claude,,完整流程,有结果,中,,,learning_tutorial,教程/课程/方法论,,Fabel5、Claude,,,0.95,keyword=Fabel5; Fable 5 疑似回归！AI 油门踩到底，刹车还在现场焊接 紧急叫停又偷偷上线？Anthropic 最强模型暴露 AI 致命短板，全网疯等 Fable 5 回归，可所有人都忽略了最恐怖的真相，AI 行业最大悖论：所有人都想减速，却没人敢松开油门，Fable 5 即将回归，我们真的准备好了安全护栏吗？#Fable #Fable5 #AI #Claude #Anthropic,tikhub:douyin_keyword_search,Fabel5
douyin,豆包AI能直接生成15秒视频？ 快去试试吧，生成后记得来评论区交作业，看看谁的 AI 视频最惊艳！🔥#豆包生成视频#豆包AI生成15秒长视频#AI生成视频#ai生成视频教程#AI视频,https://www.iesdouyin.com/share/video/7656068825829461299/?region=US&mid=7656068832461032242&u_code=0&did=MS4wLjABAAAAJFEfYhaW3pnFE__hKjMOJLpyAandOof5-wCSZoOBoIIeR274yqep4MeRy03vtxWc&iid=MS4wLjABAAAAMqRlsZQbBKWZIBSN0TpzcNOeAKbnveeZuxjpprhdgqdJ6W2ZQWT5R2NGvrAoh45w&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=U9P885TDsZVEsQ09E.VvvsfhJOSGYnM.s632aJjyhas-&share_version=320900&ts=1782807568&from_aid=615883&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,https://p3-sign.douyinpic.com/tos-cn-i-dy/c4329ea0293a4f82962b3bff5544fe83~noop.webp?biz_tag=aweme_video&card_type=153&column_n=0&from=327834062_large&l=20260630161927E8350B53B62B3F1613A5&lk3s=138a59ce&s=PackSourceEnum_SEARCH_SIN&sc=cover&se=false&x-expires=1784016000&x-signature=6uTbJ3RmJaXfcLHCIc5fbLljDXs%3D,Dou Bao Agent博士,2026-06-27,786,545,,179,7952.0,2650.67,教程,AI agent、内容/创作,豆包,设计/创作者,,可复刻,中,,,learning_tutorial,教程/课程/方法论,课程/内容、AI Agent/工作流,豆包,学习入门,设计/创作者,0.7,keyword=豆包; 豆包AI能直接生成15秒视频？ 快去试试吧，生成后记得来评论区交作业，看看谁的 AI 视频最惊艳！🔥#豆包生成视频#豆包AI生成15秒长视频#AI生成视频#ai生成视频教程#AI视频,tikhub:douyin_keyword_search,豆包
douyin,即梦的seedmusic1.0模型怎么用？ #一站式AI创作工作台 #即梦AI #seedance2 #AI教程 ##国产AI音乐终于能打了,https://www.iesdouyin.com/share/video/7655995806532652303/?region=US&mid=7546810926947764266&u_code=0&did=MS4wLjABAAAAsqlRYnU5uDe-DiBY8fkl_mTCj7zvlHy4pR3JL2sZ4RoAch0UIjWzeIwnpQMZBwKq&iid=MS4wLjABAAAArjzsmK93Rbv1bTnqdUrl5zig6EfAJ6gx0PxqNiH_pVEvaY4ouxVi00KD5_NymXDa&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=IzZ1qZlWK_Aii2ZYBsnPhacklUyMDgWd2cmZbLL4aRA-&share_version=320900&ts=1782807572&from_aid=615883&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,https://p26-sign.douyinpic.com/tos-cn-i-dy/1eab477c6e4444cab40d9ee22e47a12f~noop.webp?biz_tag=aweme_video&card_type=153&column_n=0&from=327834062_large&l=20260630161931593E996F6C506D45CF6C&lk3s=138a59ce&s=PackSourceEnum_SEARCH_SIN&sc=cover&se=false&x-expires=1784016000&x-signature=hm7JElUE70Kjuz9VROZS63UQPKM%3D,玩AI的小杨哥,2026-06-27,865,29,,210,4781.0,1593.67,教程,内容/创作,即梦,,,可复刻,中,,,learning_tutorial,教程/课程/方法论,课程/内容,即梦,学习入门,,0.95,keyword=即梦; 即梦的seedmusic1.0模型怎么用？ #一站式AI创作工作台 #即梦AI #seedance2 #AI教程 ##国产AI音乐终于能打了,tikhub:douyin_keyword_search,即梦
douyin,自动剪辑流插件Remotion 这是一个花几小时整理的Remotion插件所有特效提示词和特效演示的视频，很多人问都是AI用Remotion做出来的视频，为什么效果比别人差那么多，直接一个视频讲完Remotion里动画特效的展示和提示词，看完你就知道让Remotion做视频的时候怎么写脚本，用什么特效的提示词#claude,https://www.iesdouyin.com/share/video/7656376037895885897/?region=US&mid=7650763888107014922&u_code=0&did=MS4wLjABAAAAFerNLGxvHNk1FK2U4PZquhfefRCs6XXt0DUCVBxDnXo7X2DQtI8P8VZROkTVu13-&iid=MS4wLjABAAAAhUs_GpSdmcZbQOIo3urNmqJBAAJ1tFkapVtxmzVjH24-5gCCSSdoDsbUH-BfIrl-&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=u0cAoFirhaQqkVvuLQg3MIblzhUqbT.vRWA0Um85LxE-&share_version=320900&ts=1782807581&from_aid=615883&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,https://p11-sign.douyinpic.com/tos-cn-i-0813c001/ogaAfftgAvteAI8EmQvSA6BYAfYUAEaW40BHwe~noop.webp?biz_tag=aweme_video&card_type=153&column_n=0&from=327834062_large&l=20260630161940F4D6E8BE612797C0C076&lk3s=138a59ce&s=PackSourceEnum_SEARCH_SIN&sc=cover&se=false&x-expires=1784016000&x-signature=xRVbDKXfgBFOgmHbkjEQ7NwuWmc%3D,古合,2026-06-28,7,0,,0,10.0,5.0,真案例,内容/创作、插件、自动化流程、设计系统/视觉,Claude,设计/创作者,几小时上线,可复刻,强,,,content_marketing,内容和营销创作,小游戏/互动、课程/内容,Claude,表达创意,设计/创作者,0.62,keyword=Remotion; 自动剪辑流插件Remotion 这是一个花几小时整理的Remotion插件所有特效提示词和特效演示的视频，很多人问都是AI用Remotion做出来的视频，为什么效果比别人差那么多，直接一个视频讲完Remotion里动画特效的展示和提示词，看完你就知道让Remotion做视频的时候怎么写脚本，用什么特效的提示词#claude,tikhub:douyin_keyword_search,Remotion
douyin,10分钟Remotion动画入门教程，适配国内本地实操环境 这个视频带你0代码基础入门remotion，制作MG动画无需codex和claude code，只要一台能上网的电脑。#remotion #codex #trae #claude #MG动画,https://www.iesdouyin.com/share/video/7653784235811048744/?region=US&mid=7653784263925549874&u_code=0&did=MS4wLjABAAAAFerNLGxvHNk1FK2U4PZquhfefRCs6XXt0DUCVBxDnXo7X2DQtI8P8VZROkTVu13-&iid=MS4wLjABAAAAhUs_GpSdmcZbQOIo3urNmqJBAAJ1tFkapVtxmzVjH24-5gCCSSdoDsbUH-BfIrl-&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=zqpWwZgkZFiGrurPndBq5yCjAsAsoSzJaHkMvJxdAlY-&share_version=320900&ts=1782807581&from_aid=615883&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,https://p26-sign.douyinpic.com/tos-cn-i-dy/5ef228a706ff4e1881dc172f63b42492~noop.webp?biz_tag=aweme_video&card_type=153&column_n=0&from=327834062_large&l=20260630161940F4D6E8BE612797C0C076&lk3s=138a59ce&s=PackSourceEnum_SEARCH_SIN&sc=cover&se=false&x-expires=1784016000&x-signature=nG4XmUbAfKjLU%2FwW939ogBH9c3A%3D,仪绘士 BY,2026-06-21,1480,43,,282,9267.0,1029.67,教程,内容/创作、设计系统/视觉,Claude、Claude Code、Codex、Trae,设计/创作者、开发者,不会代码、几小时上线,可复刻,中,,,dev_productivity,开发提效/编程技巧,课程/内容、小游戏/互动,Claude、Claude Code、Codex、Trae,学习入门、表达创意,设计/创作者、开发者,0.7,keyword=Remotion; 10分钟Remotion动画入门教程，适配国内本地实操环境 这个视频带你0代码基础入门remotion，制作MG动画无需codex和claude code，只要一台能上网的电脑。#remotion #codex #trae #claude #MG动画,tikhub:douyin_keyword_search,Remotion
douyin,不用剪映、AE！Codex一句话自动生成视频！ 没用剪映、没碰AE，零关键帧！这条视频我用Codex的Remotion插件一句话生成的。发口播稿+一句指令，自动写代码、排版、配动画、渲染成片。 #Codex #Remotion #AI视频 #AI工具 #编程,https://www.iesdouyin.com/share/video/7654765762447559979/?region=US&mid=7654765772102781750&u_code=0&did=MS4wLjABAAAAFerNLGxvHNk1FK2U4PZquhfefRCs6XXt0DUCVBxDnXo7X2DQtI8P8VZROkTVu13-&iid=MS4wLjABAAAAhUs_GpSdmcZbQOIo3urNmqJBAAJ1tFkapVtxmzVjH24-5gCCSSdoDsbUH-BfIrl-&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=uG2UBDE_tansn9.RjsOk7bFYEVAWA2XlLUQw5HYIbMQ-&share_version=320900&ts=1782807581&from_aid=615883&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,https://p26-sign.douyinpic.com/tos-cn-i-dy/3c9382cb4e1048948947c095257f62ea~noop.webp?biz_tag=aweme_video&card_type=153&column_n=0&from=327834062_large&l=20260630161940F4D6E8BE612797C0C076&lk3s=138a59ce&s=PackSourceEnum_SEARCH_SIN&sc=cover&se=false&x-expires=1784016000&x-signature=Jk4%2B%2FV70X%2BcRCbgK85ClMenjTYM%3D,阿森编程日记（AI自动化）,2026-06-24,325,9,,78,1816.0,302.67,真案例,设计系统/视觉、3D建模/渲染、内容/创作、插件、自动化流程、创意实验/好玩项目,Codex,设计/创作者、开发者,效率提升,有结果,强,,,dev_productivity,开发提效/编程技巧,3D建模/渲染、AI Agent/工作流、小游戏/互动、课程/内容,Codex,表达创意、工作提效,设计/创作者、开发者,0.66,keyword=Remotion; 不用剪映、AE！Codex一句话自动生成视频！ 没用剪映、没碰AE，零关键帧！这条视频我用Codex的Remotion插件一句话生成的。发口播稿+一句指令，自动写代码、排版、配动画、渲染成片。 #Codex #Remotion #AI视频 #AI工具 #编程,tikhub:douyin_keyword_search,Remotion
douyin,企业 AI 落地最大坑：Demo 跑得通，业务跑不通。做了这么多年企业项目，总结三道必须填平的鸿沟——数据、流程、人员。任何一道没做好，几万几十万投进去全是沉没成本。 #Codex #企业AI落地 #AI落地 #数字化转型 #企业提效,https://www.iesdouyin.com/share/video/7654582261316747193/?region=US&mid=7654582246846073638&u_code=0&did=MS4wLjABAAAAzWQBc662NfFYrB_kfBKOtY4PgPLKydxJFh9FYO3ncLs&iid=MS4wLjABAAAAWRk7Z3TdTLFZG5BhKXPe3INEyL6VXYfnny84CkDbDM8&with_sec_did=1&video_share_track_ver=&titleType=title&share_sign=CHcBiRI344Q1KvsbYzkNpT5g2BtQ6Y2jMYA_A4C8Lyk-&share_version=320900&ts=1782807605&from_aid=615883&from_ssr=1&share_track_info=%7B%22link_description_type%22%3A%22%22%7D,https://p26-sign.douyinpic.com/tos-cn-p-0015/ogIgA7IvJABi9hqPa2qSjBj6iQiEbggIQcqp9~noop.webp?biz_tag=aweme_video&card_type=153&column_n=0&from=327834062_large&l=202606301620041251083997D59735082E&lk3s=138a59ce&s=PackSourceEnum_SEARCH_SIN&sc=cover&se=false&x-expires=1784016000&x-signature=DhbGRGIVkjXyB%2B3LBn4Ku5fbXzo%3D,石头AI编程,2026-06-23,34,2,,7,148.0,21.14,真案例,创意实验/好玩项目、自动化流程,Codex,,失败复盘、效率提升,有结果,强,,,dev_productivity,开发提效/编程技巧,,Codex,工作提效、快速原型,,0.7,keyword=跑不通; 企业 AI 落地最大坑：Demo 跑得通，业务跑不通。做了这么多年企业项目，总结三道必须填平的鸿沟——数据、流程、人员。任何一道没做好，几万几十万投进去全是沉没成本。 #Codex #企业AI落地 #AI落地 #数字化转型 #企业提效,tikhub:douyin_keyword_search,跑不通
